negative, "Feeling a little better, but sound a whole lot worse.     I wonder what this is?  Is there a doctor in the audience?!"
negative, "this elucidation is killllling  I can't find the right sources, so frustrating! This going to be a loooong night "
negative, "Shivers? Check. Nausea? Check. Throat on fire? Check. At work anyway?  check."
negative, "So not wanting to work this weekend! "
negative, "@Rio_Knights  My word processor doesnt work. So I have to type this crap in a stupid email."
negative, "@jamiexvx omg I love Animal Crossing so much. I was devistated when I realized I lost it when I moved "
negative, "These people are crazy!! Its like they are always watching me..waiting 4 my next mistake. They already attacked me multiple times tonight "
negative, "def. hates clowns a little more now... thank you little brother for that lovely video you assrat "
negative, "people on neopets ARE HORRIBLE people   "
negative, "@AmazingPhil nooooooooo  I can hug you though! that was random sorrrry! ^.^"
negative, "My former Edu/Phil prof, teacher of Critical Thinking has 2ndary liver cancer: announced her Reiki Master quals. I want to shoot myself. "
negative, "3 beautiful women here.  all taken. grr. lol"
negative, "just got home from work...work again tomorrow morning.  shower then bed now..."
negative, "I am amazed that my bro @SkateGabe knows what GPS stands for...I feel ashamed "
negative, "im lonely  keep me company! 22 female, New Haven - Connecticut"
negative, "All this new snow and 70 is closed  I know I could take 285 but I almost slid off Kenosha pass a few years ago"
negative, "only one day left  -.-    i hate school"
negative, "Its Another Rainboot day "
negative, "Just woke up! Soooooooooooooooooooo tired.... "
negative, "@gemmak500 It's amazing how many couples you see when your only one  Head up chest out sit up straight.....you are loved xx"
negative, "I hate the Fung Wah bus.. worse, my ipod music library mysertiously deleted   Apple Sucks and Fung Wah sucks. Boston till tomorrow... #fb"
negative, "why am I so tired, I only walked around and stayed up a little later... feel like an old lady "
negative, "@VivaVivien: If they're not showing, I'll just have to resort to their live ticker. At least it's better than hearing 2nd hand news. "
negative, "I wish I knew people here so someone could bring me soup and meds  ill just sleep it off"
negative, "Not going to the baseball game with dakota today  but im watching brandon at 3."
negative, "baby, it makes me feel sick looking at those buzzing bees........................ "
negative, "Studying for a final...too bad it's beautiful outside "
negative, "Apparently One is not to take a B12 pill without eating first lol "
negative, "One more hour of painting and I'm done, for today anyway. I let my mini roller dry out &amp; it's making a right hash of rolling now "
negative, "would love to write w/ somebody !! in germany nobody uses twitter !! so sad "
negative, "@Wossy As one of my 10 followers,  ,do you fancy coming along to my son's christening 1st birthday and christening party in june?"
negative, "Running on the tredmill was unsuccessful - I somehow hurt my foot "
negative, "was going to head to meet wilco...was going to go to orange and white game...i hear that neither is going to happen for me "
negative, "My Sony Vaio showing a problem with its exhaust fan... Need to get serviced urgently... "
negative, "@hannahindie I am procrastinating on that paper. I'm doing all other homework assignments before that paper because I dread it that much  "
negative, "has much to do today before her housewarming party! And she stupidly picked up a shift a month ago and will be hosting til 9 (hopefully). "
negative, "i had twitter for a month now and still can't figure it out.  "
negative, "@Mom3CuteBoys He is not excited, but having a lot of anxiety today.  I don't know how to help him when he is like this   #autism #asd"
negative, "The plumber is late.  Very late. Not surprised...and I have to pee. "
negative, "@britneyspears  I will you were coming to NC - at least closer to where I am. "
negative, "@katieradka I have to shoot baseball  What are you singing?"
negative, "Oh-uh... my phone gonna ran out of battery soon...  I wanna go home..."
negative, "i want my Robbie wobbles "
negative, "I have an ear infection    so I played hookie from work and here I am a twitter-holic lol"
negative, "@BlakelyJames (not his real name) is sick for his wedding  . Trying to come up with bachelor party plans that include a sick groom."
negative, "@YFEMAMMABEAR welcome to twitter! I am an addict "
negative, "has run out of cigarettes  what to do. stay + study or go for coffee, cigggie + a wee walk? time for fun yet? hmmm its only 6pm,study wins"
negative, "soooooooo bored at work "
negative, "iont get this hanna montana shit. "
negative, "Going to coffee shop to get lots of work done on my report  at least it's cloudy"
negative, "working is crap. "
negative, "@tbossbone same  I cut my finger right through the finger nail with scissors *cries*"
negative, "feels alone because he has no friends on Twitter et Miley Cyrus doesn't answer him. "
negative, "is enjoying Saturday w/Adam... he leaves for Germany for a week on Tues. "
negative, "My mom made cupcakes and put jello in them. Jello! Why would someone put jello in cupcakes?! I can't eat them now. "
negative, "@ZomgItzLauren awe  what's wrong?"
negative, "@bruceko you should tweet me when you're ready to talk. I tried to get you after my shower today but you didn't answer your Skype  &lt;3's"
negative, "it's 4 am now. . . i need to go to bed. I am dying of football "
negative, "@aconite You're not exactly a short bus ride away either  bah. This is useless."
negative, "juss got off the train feet killin me  &amp;the bus is no where 2 be found so gotta walk"
negative, "Wishing I couldve gone to a day  but I have to study for ATI and patho."
negative, "@foralien what is your webpage about? i dont understand russian "
negative, "@themeanseasons No, I don't know what happened but she's never on. "
negative, "Just woke up from nap! It made me feel so much better!! Wwoot.. Stuffy/ runny nose isn't that bad anymore.. Sore throat is worse though "
negative, "...and they think they can add me on last.fm "
negative, "Beautiful weather in Vegas when its time to leave  on my way to the airport."
negative, "im doing 4 weeks worth of homework and going to london till tuesday "
negative, "@MIDWESTpeeps no one likes a mediocre sandwich  Right, @unbreaded?"
negative, "@ninkompoop the link seems dud "
negative, "Goin to work on this beautiful day  [PIZZA = MATH]"
negative, "Earth day service project was horrible  lol"
negative, "Finding a place is hard "
negative, "outside wif my laptop/working on a playlist for my outing with mike/pollen is makin' my throat itchy "
negative, "@imblind Gerard?? like from MCR!? do you know him?,... or is another gerard(darn...not from my chemical romacne!?) "
negative, "@jazzyrae yes..yes they are. I saw a chick the other day with an outtie belly button and a belly button ring. it made me sad. "
negative, "Crap.. i ran out of cappuccino "
negative, "@RiceBunny PLEASE PLEASE IM BEGGING ON HANDS AND KNEES DO AS YOUR (NEXT VIDEO) ON THE GO REVIEW LIPGLOSSES "
negative, "@RobKaas you're making me hungry. :/ i have nothing good to snack on, either. "
negative, "@gregbrock Thx for the link-sure enough, game2 doesn't exist on my TV, but I've been able to stream a little online: better than nothing "
negative, "Stuff I miss about Boston and Philadelphia: Dunkin Donuts, NE Clam Chowder, Wawa, Cheesesteak and of course friends and family. "
negative, "Is covered in sweet tea "
negative, "@bradaus chillin man. i don't like eminem's new songs "
negative, "wanted to watch a movie with my friends tonight but theyre watching a 18+ movie and im scared  im soft"
negative, "@dolange That is balls "
negative, "oprah's been on twitter for a little over 24 hrs &amp; has almost 300,000 followers. i've been on for a month &amp; only have 15. "
negative, "Im not feeling the love!! "
negative, "Troubleshooting some domain name issues.... "
negative, "Is hoping the person taken away in the ambulance by Summerwood is going to be okay. Lights and sirens leaving sceme is not a good sign "
negative, "you know who gets under my skin? Camilla Belle, that's who... "
negative, "There was just a hornet in my room!  And I FREAKED out. I had my brother kill it. my mom is deathly allergic to them."
negative, "Has way too much to do over the next month. "
negative, "I am BLOWN! Ugh...for once I just want to enjoy myself and have fun, but somethin always happens to eff that up "
negative, "Got nothing to do on sunday "
negative, "LOVED Legally Blonde! Need the soundtrack so I can memorize the songs! Miss my family.  Mentally preparing to return to the real world!"
negative, "Trying to figure out what the heck is going on. i dont understand this site, why wont it let me upload a picture "
negative, "@SayingSorry "
negative, "What a horrible ufc, the silva fight was pathetic. Sad end to chuck Liddell "
negative, "@sdmart I heard!  yeah I've been sick as a dog   and school is killing me right now."
negative, "How do u know if a quy is interested in you ? like we talk everydayy but yet i have this feelinq that he dont like me like that "
negative, "@herlastdownfall yup a fever. Not that high but it sucks. "
negative, "@DianaDeGarmo - wish I could! i'm gonna miss you in Oz "
negative, "no more &quot;House&quot;!  its my favorite show and the main guy is going to work in the white house. wtf??!! that is the most randomest shit ever."
negative, "@Zerockas I wore my cuddle shirt... and got no cuddles "
negative, "dammit, why'd my brother have to take off with my wallet in the car?? I couldn't go to the star party tonight because of that. "
negative, "@SalioElSol08 wired off of redbull doing hw   What you doin?"
negative, "I just got unfollowed by 3 people in the last three hours  haha i don't really care though i didn't know those people to begin with"
negative, "@famousrichard dont lose it "
negative, " poor higgenson,, get well soon!! good luck tonite on jimmy fallon or soemthing xxxxxxxxxxx"
negative, "Things are getting busy. I'm glad things are finally getting busy. "
negative, "@DanSiego Dan Siego! I was in San Diego with Honor Society today and I did not meet you. I am truly heart broken "
negative, "@shayneloveless i dont get rudd money  stupid government"
negative, "Going out to downtown sd , hopefully it's not to late  ? ????"
negative, "@drekiad4l aww now i feel bad  but i didnt want to bother YOU were working lol. didnt wanna get the bitch u bothering me side eye lol"
negative, "@CathBx its not working for me "
negative, "The UK is cold  Bored of being back already, and really don't want to go to work tomorrow!"
negative, "@iamdiddy ..diddy has left the building..  tweet bluddy tweet ..thnks 4 dat. Diddy live &gt; http://bit.ly/BeN2t"
negative, "My baby is sick! This makes me sad.  http://twitpic.com/3l28h"
negative, "Re: drunk tweeting. I can't even drunk IRC, let alone drunk tweeting. IApparently I haven't lived "
negative, "@kerstinbarrett  I feel like that most nights I wake up with like 20-30 twitter messages -.-"
negative, "wondering what to do with the day, too tired to move "
negative, "@room2breathe me either....and when I do it doesnt last long.  Kinda sucks when the weather is nice "
negative, "I feel HORRIBLE.  I wish the party could've been more physical. Damn dares."
negative, "the damn cold n sneeze r back  "
negative, "@j4smyne Before I go to sleep I just want to say, &quot;NOOOOOOOOOOOOOOO!!!&quot; "
negative, "Tonight - Jonas Brothers. (Top 14 on myx international top 20.  - Phil.)"
negative, "@Starrybluesky Very good luck with that ... very sorry to miss it "
negative, "@shoeheadfosho @elleanor_ ooh, I see. imma go finish that book now...  bye"
negative, "@SarahSaner morning Sarah, I had a crappy nights sleep too,full of strange dreams when u don't know if your awake or asleep! "
negative, "@jyk595 ...she felt bad for you. "
negative, "@The_Grim_Weeder Sorry to hear about your plantpots been trashed by morons, I really can't understand what they get out of doing that "
negative, "Trod on a nail, owww "
negative, "And Jari fell asleep I think so I can't text him  I miss!!!!"
negative, "I had left over Chinese from last night. I forgot how much  i hated it.  I feel so Ill now. "
negative, "Now that I'm trying to stay off chocolate, it's everywhere "
negative, "@adlantis  Clean Me!"
negative, "not sleeping at 5am...  "
negative, "Want to play, but need to work "
negative, "ugh, i have like a permanent headache! i want to go ice skating tomorrow but apparently its closed! GAYYY i dont want holidays to end "
negative, "can't watch the FA Cup tonight    Goodluck me Red Devils!"
negative, "@pancakestories ahheeem, what about me? "
negative, "Spent the day canyoning yesterday (jumping off waterfalls) in the Lakes. Wicked fun but may have a fractured kneecap as a momento "
negative, "I dont want to go to school tommorrow "
negative, "Uuuuurrgh, want to die. Hangover = not cool at all "
negative, "Off to work. I hate working Sundays "
negative, "Got back from Bali but didn't get a chance to fit in a round.  Oh well, next month in Hawaii."
negative, "so the clown suits were a waste of money... but a good night anyway  except im fucking broke "
negative, "@kyelani I had a rather nice wacom...until someone spilled Kool-aid all over it. Was never quite the same after that "
negative, "http://is.gd/tgGE Youth kills father for not voting to chiranjeevi  #indiavotes09"
negative, "GLaDOS: one of the most engaging characters ever to appear in a videogame ?. If only she hadn't made me kill my companion cube "
negative, "@Jewles702 work sucked!!  People were so rude &amp; mean!  I'll tell you about it in the morning."
negative, "@lisarice Yeah ... radio can be a little boring at times  You should try song.ly, and make up your own music playlist of songs!"
negative, "Last day of Holidays Tomorro  "
negative, "Unlitext just expired. "
negative, "Got 2 in footy tips this week  Average for footytips.com.au was 3.5, well below the 5.1 of last week. 'twas a bad round for all"
negative, "@j3nnag Hmmm...JEALOUS!!!! haha Please consume at least one zootenburger on my behalf "
negative, "it's rain day!! "
negative, "@ChiefRedbeard A beautiful view outside my window of the hotel roof....and back to dreary skies "
negative, "Really wanna move to Cardiff (Torchwood!) but can't until I'm at least in college which might not happen for a couple more years "
negative, "@djknucklehead What are the nightmares about? "
negative, "finally got my house moved around but i should have never sold my 2nd set of couches "
negative, "Old man time is catching me up &amp; slowly stealing my lovely locks  Considering shaving hair down a bit so I don't end up with a comb over.."
negative, "Poor Madge! Its just not her week  http://viigo.im/kYT"
negative, "#Google takes questions via #iPhone. Very Cool!! App not available yet though  http://tinyurl.com/6nn2ef"
negative, "I had better go to bed if I'm going to school tomorrow.  Good Night everyone xo"
negative, "@marco_cali You didnt act like that when i followed you "
negative, "needs to grow up and stob being so defensive and lazy. "
negative, "Geez, what a way to say &quot;good morning&quot;  Sorry, Twits. I'm trying to get happy :/"
negative, "@BOMBTWINZ we had carpenters making repairs and I couldn't just leave them alone. "
negative, "@booksandquills haha, I totally would have said hey if I'd heard! I'm sorry "
negative, "Running on very little sleep. Our little boy is sick and didn't sleep at all last night.  Pedi this am cause we only go on weekends."
negative, "needs more money "
negative, "Florida &amp; then European cruise for 2 weeks! not me tho.. i'll be in school. fuck co-op. bye mom  http://twitpic.com/3le1m"
negative, "red wine + not enough sleep = headache "
negative, "neck herts "
negative, "Seriously in need of a back massage, I did something to my lower back "
negative, "@bboygraphix.. Yeah I missed the first hr and  it was quite a boring fight. Esp the main one. "
negative, "@MiniMcBooom I didn't make it to the party because my pants dem was too tight, and i couldn't walk to deh bus stop "
negative, "Good morning! We are all fighting colds here.  Need to get more oj fast!"
negative, "@bellss ; i wish i didn't have to go either  &lt;3"
negative, "@diana_blogger awwwwwwwww!! that's great .. I hope you put it to good use .. for me? it was a dust collector "
negative, "Shockwave was in such good shape. I even got to transform it. "
negative, "Is entirely sick of being unwell and needs to get on with assignments. Blleeeuuurrrggghhh! "
negative, "Its beautiful outside and I'm stuck inside working "
negative, "Thinks Glandular Fever is horrible, my poor son has been ill for 6 weeks and keeps having nosebleeds and looks awful "
negative, "is... wanting someone like crazy... lol... and they had to go  AHHH!!"
negative, "@BadgerT Awww you poor thing  does make you sound about 5 though :-P what did you fall over? x"
negative, "I  want to get into a vampire the requiem game but 1) I can't find one and 2) I'm too shy  3) Haven't figured out the dice part yet. "
negative, "work and homework all day "
negative, "I don't wanna get up. "
negative, "on second thought, i cannot sleep "
negative, "@heidimontag It's Monday here. Wasn't able to go to church yesterday. "
negative, "GOOD MORNING. Homework and shit today.....preparing for school tomorow "
negative, "gota do lots of hw today "
negative, "Good morning twits &lt;3 such a beautiful day...too bad I'm sick "
negative, "@danposluns I am trying and it's not working. I have a client coming in this week, too! "
negative, "2 more days till change? I some how don't think so  But if you don't vote you can't complain..."
negative, "@sidepodcast @mrschristine for some reason i cant post any messages on dd, lclt, doohickey, even old comments... help? "
negative, "What should I eat for lunch? I forgot to bring food to work "
negative, "Lights went out during Matrix and Scooby Doo Cyberchase  now me gotta clean bathroom  then homework "
negative, "Marley &amp; Me what can i say... i cryed like a little girl "
negative, "Rainy day  better today than tomorrow though."
negative, "drinkin sbux &amp; enjoying whats left of sunday morning with funny youtube videos before @braxtonmedia has to go to the office "
negative, "@followCHRISTINE wish I were there to enjoy dim sum with you   hope it's good!"
negative, "I just found a housing for the curve on ebay for 20 bucks. Would have saved me 5 hours of painting "
negative, "how are you all? Supz? Vaca over soon "
negative, " tried to make soup but my mommas tastes so much better... At least all the ingredients are cook properly this time"
negative, "still awake with headache now "
negative, "@gisher i miss talking to you... "
negative, "Spice Girls &quot;Viva forever&quot; ? http://twt.fm/63504 Missing my best friend Mary..... "
negative, "@pfspleen and i use them every day! I dont understand it "
negative, "@nowherepixie the question itself didn't mention the dvd, but the advice in the booklet said to mention it "
negative, "@thick5150 wish yall could have got in...  im goin back to bed. im DEHYDRATED lol"
negative, "haha six flags was amazing wanted to go on king da ka but it was closed  other than that awesome two thumbs up!!!!! "
negative, "eating late lunch  taking break from cleaning out closet "
negative, "Got wendy's instead of taco bell "
negative, "@LeAnnElizabeth "
negative, "is going to try and finish reading Breaking Dawn - boring part about Jacob right now "
negative, "@redsoxbuzztap sweet, but still 5 games it quite alot!  "
negative, "@Flyerscute  awwwwwwwww rest!!! im entertained! im heated but entertained"
negative, "mission: convince mum to let me go to the US. deadline: june '09. motive: Sunshine&lt;3 mood: pessimistic. "
negative, "Alberto said he'd date me again if he was single. And i stupidly agreed to it. "
negative, "Falling for someone he most likely can have "
negative, "It's 7am here and I have to go to school this morning "
negative, "Damn it..for the first time i never answer all the questions in my exam "
negative, "@freakyfudge thats all i have done today..nothing else..  i think we need to have a party soon."
negative, "Phone almost dead "
negative, "Wakin' up and goin' to the school. Soo sad "
negative, "@sonyawinder hahahah it's way cute. Why does it cost sooo much "
negative, "@wilw I am sad to be a Sharks fan right now. A whole amazing season is being tossed down the shitter. "
negative, "- ... wide awake, but dont actually wanna go to school :S  xxx"
negative, "@zackalltimelow i need u in Brazil "
negative, "@oneluvimport23 hahah rite shit..I never say no to pizza  so bad hahah"
negative, "@b4k4n3k0 SORRY, SOMETIMES I FORGET IM A WALRUS. IT'S ONLY BEEN A FEW WEEKS SINCE I HAD THE OPERATION "
negative, "Good Morning Twitters.  Start of another long week.  Oh how I love Monday mornings "
negative, "@ShawnORourke I have never seen them sadly. They are in my top 3 with Death Cab and Bjork! I have seen those two, but no Radiohead "
negative, "Do not want to go to school "
negative, "ai yah... getting colder again "
negative, "Why am I not sleepy yet? Waking up tomorrow is going to suck "
negative, "Rubbish ... a full week at work "
negative, "@ShortUsername oh how I miss you on this big bold world "
negative, "up far to early when i dont have to "
negative, "just woke up lol its 9am in england :O got skewl 2moz "
negative, "@nicolepapaya THEYRE GOOD. TOMMY IS GOING TO PRINCETON NEXT YEAR OR SOMETHING AND DONNY IS STILL ON CRACK.  HOW U AND YO DAWG?"
negative, "for god's sake I washed the car and a pidgeon flies into it leaving a giant pigeon-shaped smear on it  grrr!"
negative, "@RickShameless take me with you.. "
negative, "Just watched DH and cried like a baby! "
negative, "School times again. Sort of happy because I get to see my Cobra Starfish but other than that I'd rather be in bed "
negative, "@school  boreeed.... I want Saturday back"
negative, "@tinamnop They soothe!                              PS: I miss you so much already "
negative, "Ok - spoke too soon   Still very misty and looks like it may hang around. Bummer."
negative, "spent all day uninstaling old versions of VStudio and installing new version....takes too long "
negative, "Bust-up in the office - good way to start the week "
negative, "has to go home and let the gasman fix her heater  grrrr"
negative, "Each time I update Notepad++ it drops certain plugins due to compat issues. I'm just gonna have regular Notepad in a few updates time "
negative, "@LegoYoda Nope, got to 81, the progress is slow  but it's totally addictive &amp; I love it "
negative, "@BBRRIITTTTYY ohh yeah nah i didnt. i didnt get to go  but i did see them their first ever gig in aus! and their 1st show this yr (: x"
negative, "Reminded by @stephenfry 's tweet about his crown. Had a dream last night where my newly root-canal'd tooth disintegrated. Urk  Insecurity."
negative, "@redlightmikey "
negative, "@TomvB nice of you to say hello in steam chat, you bastard "
negative, "greatttt still got art to do and I've lost my glasses!And schools tomorrow "
negative, "@joelthall I'm laying on my couch just wondering what to do "
negative, "oh crap. bag hasn't been found "
negative, "Today is my personal day of dying hardware: 2 PSU's, 2 RAM's and 1 tapedrive till now "
negative, "Why is Lotus Notes so crap? Why is AVG playing havoc with Thunderbird? Why does WebSphere heapdump to the point of exhausting disk space? "
negative, "oh yes, cflo misses her kitten terribley...   can somebody find milo for me?"
negative, "@sijeka you have got to be joking! "
negative, "@aimeepj He's off from Thurs &amp; all next week    Bonkers Greek woman is hilarious "
negative, "Hmm..someone stopped following me and i dont know who, who rooood! Anywho, get 500 words done, jog, sains, and stay positive, but so ill! "
negative, "Been up all night with Marissa throwing up! Ugh! "
negative, "@fistynuts depends on the terminals - some are joined, for those that aren't if you're staying airside it's just the bus I think. "
negative, "i have too much work to do "
negative, "Back to school  9 days left tho!!!"
negative, "has woken up depressed and just hating himself  still listening to Tinchy Stryder ft. N-Dubz - Number 1 ... thanks Emma Latto (Y)"
negative, "@jdeakin72 congratulations!  now go get that doc exam. hahahahaha!  he'll probably tell you no more beer. "
negative, "So depressing... the rain is relentless  "
negative, "1 month more without my friends  .... sasha is sad  ...................."
negative, "hates the fact she is going to have to sue a magazine for not paying her for stuff she wrote in December "
negative, "Hey peeps! I gotta go to school today. Spring Break is over.  I'll tweet later! Bye!"
negative, "I'm bored to death in class and the internet is refusing to provide entertainment "
negative, "@garethjsmith http://twitpic.com/3nfbn - i really don't know them "
negative, "The future lingers uncertain for my son.    One step at a time."
negative, "Not having a car makes you realize just how much freedom it affords you. Get better soon car "
negative, "@lazybearkhoa it's 7.18 on the East coast and I'm at school  that's why."
negative, "Things go from bad to worse. Now four people are out at work. Doesn't look like Fire of Brazil is going to happen "
negative, "is in work an the sun is shinningn outside "
negative, "Damn! I can't take a pic of the sky  Poor camera. Tells no difference huh!"
negative, "@Oprah good thinking, they'll be in my thoughts.  Tenth anniversary of Columbine "
negative, "its raining "
negative, "@AshFoo I know  but someone just told me that there is a free version only there are some minor advertisments so I guess I'll try that out"
negative, "@meganlucy life just isn't fair sometimes is it?! Driving me insane sitting inside "
negative, "3rd day in a row of feeling a little sick. Uhg "
negative, "No more vacation  back to school!"
negative, "had a fight with my man &quot;to be!&quot; "
negative, "At work - looking out my office window at this dull, rainy day "
negative, "@bradshorr Well, in our case it's just that I can't add a column of numbers twice and get the same answer. "
negative, "@ideal_angels: awww such a long wait.  mmm vid. I still haven't uploaded my TBS vid from December."
negative, "@PshopCreative I love the retro too! Thanks for the tutorials link. Now I feel inadequate, though... "
negative, "Yay, a solution to my drop barred, hub geared bike  http://twurl.nl/4cldtd Booh! it's really expensive  Who'd have thought?"
negative, "is at work! It's been a long weekend "
negative, "no mood for school "
negative, "miss someone  http://plurk.com/p/p6rns"
negative, "in school   4.20 thou so its all good "
negative, "@Jule_E HUGS!  Let me know if there is anything I can do! "
negative, "@ohcannan i don't know if i like this  and your name is too hard to spell..."
negative, "Hate bn stuck in an office wen its so lovely out "
negative, "is off to bed have to get up in 5 hrs for work  getting way to engrossed into my books and forgetting the time... i shall be slightly  ..."
negative, "My key is broken so I am locked out "
negative, "rainy date today.... no sketchersizing at the lake   I started a new painting yesterday so I'm just checking out the progress"
negative, "Well the end of the first day back, the sun is shining and it's nice to have it over and done with, back to reality with a bang "
negative, "@pearlz02 Girl, its not even noon yet, that's no good at all "
negative, "Got hit by a door  darn height (they cant see me through the windows)"
negative, "The dead were in town last two nights. And I felt nothing.  it's tough to get old."
negative, "I BE SPAMMING YOUR TWITTER WITH HORRIBLE SHIT CAUSE I'M BORED!!!  again....and no HBO Porn to keep me company this time "
negative, "I'm never using nose strips ever again. It peeled off some of my skin! Now it looks like my nose is burnt "
negative, "is on twitter cause facebook was banned at work "
